bias,bias_strength,n_broadcasters,broadcast_opinion,interaction_mode,confidence_threshold,converge_mult,grid_length,opinion_type,stubborn_fraction,seed,replication,converged,convergence_step,final_variance,final_mean,n_clusters,polarisation
0.5,0.0,0,1.0,single,0.2,0.1,30,continuous,0.0,1638,1638,False,500,0.047318,0.5012,1,0.0011
0.5,0.0,0,1.0,single,0.2,0.1,30,continuous,0.0,2638,2638,False,500,0.054919,0.504,1,0.0011
0.5,0.0,0,1.0,single,0.2,0.1,30,continuous,0.0,3638,3638,False,500,0.052853,0.4917,1,0.0011
0.5,0.0,0,1.0,single,0.2,0.1,30,continuous,0.0,4638,4638,False,500,0.050111,0.5026,2,0.0011
0.5,0.0,0,1.0,single,0.2,0.1,30,continuous,0.0,5638,5638,False,500,0.039082,0.5108,1,0.0011
0.5,0.0,0,1.0,single,0.2,0.1,30,continuous,0.0,6638,6638,False,500,0.039754,0.4859,1,0.0011
0.5,0.0,0,1.0,single,0.2,0.1,30,continuous,0.0,7638,7638,False,500,0.044803,0.4976,1,0.0011
0.5,0.0,0,1.0,single,0.2,0.1,30,continuous,0.0,8638,8638,False,500,0.0481,0.5103,1,0.0011
0.5,0.0,0,1.0,single,0.2,0.1,30,continuous,0.0,9638,9638,False,500,0.056616,0.4961,1,0.0011
0.5,0.0,0,1.0,single,0.2,0.2,30,continuous,0.0,230,230,False,500,0.043004,0.5098,1,0.0011
0.5,0.0,0,1.0,single,0.2,0.2,30,continuous,0.0,1230,1230,False,500,0.048024,0.5025,3,0.0011
0.5,0.0,0,1.0,single,0.2,0.2,30,continuous,0.0,2230,2230,False,500,0.054678,0.4875,2,0.0011
0.5,0.0,0,1.0,single,0.2,0.2,30,continuous,0.0,3230,3230,False,500,0.061367,0.4975,2,0.0011
0.5,0.0,0,1.0,single,0.2,0.2,30,continuous,0.0,4230,4230,False,500,0.044898,0.495,2,0.0011
0.5,0.0,0,1.0,single,0.2,0.2,30,continuous,0.0,5230,5230,False,500,0.043029,0.4888,2,0.0011
0.5,0.0,0,1.0,single,0.2,0.2,30,continuous,0.0,6230,6230,False,500,0.039759,0.4948,2,0.0011
0.5,0.0,0,1.0,single,0.2,0.2,30,continuous,0.0,7230,7230,False,500,0.044025,0.4931,1,0.0011
0.5,0.0,0,1.0,single,0.2,0.2,30,continuous,0.0,8230,8230,False,500,0.039306,0.4937,2,0.0011
0.5,0.0,0,1.0,single,0.2,0.2,30,continuous,0.0,9230,9230,False,500,0.051092,0.4915,1,0.0011
0.5,0.0,0,1.0,single,0.2,0.3,30,continuous,0.0,463,463,False,500,0.045842,0.5047,2,0.0011
0.5,0.0,0,1.0,single,0.2,0.3,30,continuous,0.0,1463,1463,False,500,0.037848,0.5237,1,0.0011
0.5,0.0,0,1.0,single,0.2,0.3,30,continuous,0.0,2463,2463,False,500,0.052319,0.4957,3,0.0011
0.5,0.0,0,1.0,single,0.2,0.3,30,continuous,0.0,3463,3463,False,500,0.059444,0.5186,5,0.0011
0.5,0.0,0,1.0,single,0.2,0.3,30,continuous,0.0,4463,4463,False,500,0.033415,0.5123,2,0.0011
0.5,0.0,0,1.0,single,0.2,0.3,30,continuous,0.0,5463,5463,False,500,0.058898,0.5145,4,0.0011
0.5,0.0,0,1.0,single,0.2,0.3,30,continuous,0.0,6463,6463,False,500,0.031355,0.4977,3,0.0011
0.5,0.0,0,1.0,single,0.2,0.3,30,continuous,0.0,7463,7463,False,500,0.027088,0.4921,3,0.0011
0.5,0.0,0,1.0,single,0.2,0.3,30,continuous,0.0,8463,8463,False,500,0.055568,0.5055,4,0.0011
0.5,0.0,0,1.0,single,0.2,0.3,30,continuous,0.0,9463,9463,False,500,0.028641,0.4939,2,0.0011
0.5,0.0,0,1.0,single,0.25,0.1,30,continuous,0.0,946,946,False,500,0.020409,0.489,2,0.0011
0.5,0.0,0,1.0,single,0.25,0.1,30,continuous,0.0,1946,1946,False,500,0.019191,0.5043,3,0.0011
0.5,0.0,0,1.0,single,0.25,0.1,30,continuous,0.0,2946,2946,False,500,0.01013,0.493,4,0.0011
0.5,0.0,0,1.0,single,0.25,0.1,30,continuous,0.0,3946,3946,False,500,0.015914,0.5069,4,0.0011
0.5,0.0,0,1.0,single,0.25,0.1,30,continuous,0.0,4946,4946,False,500,0.016188,0.502,4,0.0011
0.5,0.0,0,1.0,single,0.25,0.1,30,continuous,0.0,5946,5946,False,500,0.015872,0.4924,3,0.0011
0.5,0.0,0,1.0,single,0.25,0.1,30,continuous,0.0,6946,6946,False,500,0.029314,0.5188,2,0.0011
0.5,0.0,0,1.0,single,0.25,0.1,30,continuous,0.0,7946,7946,False,500,0.011373,0.5044,4,0.0011
0.5,0.0,0,1.0,single,0.25,0.1,30,continuous,0.0,8946,8946,False,500,0.012801,0.5017,5,0.0011
0.5,0.0,0,1.0,single,0.25,0.1,30,continuous,0.0,9946,9946,False,500,0.008758,0.4876,4,0.0011
0.5,0.0,0,1.0,single,0.25,0.2,30,continuous,0.0,764,764,False,500,0.009859,0.5056,3,0.0011
0.5,0.0,0,1.0,single,0.25,0.2,30,continuous,0.0,1764,1764,False,500,0.007602,0.5058,5,0.0011
0.5,0.0,0,1.0,single,0.25,0.2,30,continuous,0.0,2764,2764,False,500,0.006668,0.4948,7,0.0011
0.5,0.0,0,1.0,single,0.25,0.2,30,continuous,0.0,3764,3764,False,500,0.008645,0.5016,4,0.0011
0.5,0.0,0,1.0,single,0.25,0.2,30,continuous,0.0,4764,4764,False,500,0.008152,0.492,4,0.0011
0.5,0.0,0,1.0,single,0.25,0.2,30,continuous,0.0,5764,5764,False,500,0.012923,0.4839,4,0.0011
0.5,0.0,0,1.0,single,0.25,0.2,30,continuous,0.0,6764,6764,False,500,0.012341,0.4991,3,0.0011
0.5,0.0,0,1.0,single,0.25,0.2,30,continuous,0.0,7764,7764,False,500,0.014437,0.4845,4,0.0011
0.5,0.0,0,1.0,single,0.25,0.2,30,continuous,0.0,8764,8764,False,500,0.01386,0.5111,5,0.0011
0.5,0.0,0,1.0,single,0.25,0.2,30,continuous,0.0,9764,9764,False,500,0.006983,0.5204,5,0.0011
0.5,0.0,0,1.0,single,0.25,0.3,30,continuous,0.0,381,381,False,500,0.019705,0.4848,3,0.0011
0.5,0.0,0,1.0,single,0.25,0.3,30,continuous,0.0,1381,1381,False,500,0.012082,0.4969,4,0.0011
0.5,0.0,0,1.0,single,0.25,0.3,30,continuous,0.0,2381,2381,False,500,0.015264,0.5233,4,0.0011
0.5,0.0,0,1.0,single,0.25,0.3,30,continuous,0.0,3381,3381,False,500,0.013957,0.4985,3,0.0011
0.5,0.0,0,1.0,single,0.25,0.3,30,continuous,0.0,4381,4381,False,500,0.011145,0.4926,5,0.0011
0.5,0.0,0,1.0,single,0.25,0.3,30,continuous,0.0,5381,5381,False,500,0.006822,0.4888,5,0.0011
0.5,0.0,0,1.0,single,0.25,0.3,30,continuous,0.0,6381,6381,False,500,0.022804,0.4783,3,0.0011
0.5,0.0,0,1.0,single,0.25,0.3,30,continuous,0.0,7381,7381,False,500,0.007176,0.4944,3,0.0011
0.5,0.0,0,1.0,single,0.25,0.3,30,continuous,0.0,8381,8381,False,500,0.00558,0.5084,6,0.0011
0.5,0.0,0,1.0,single,0.25,0.3,30,continuous,0.0,9381,9381,False,500,0.029567,0.494,4,0.0011
0.5,0.0,0,1.0,single,0.3,0.1,30,continuous,0.0,879,879,False,500,0.005795,0.5025,4,0.0011
0.5,0.0,0,1.0,single,0.3,0.1,30,continuous,0.0,1879,1879,False,500,0.006993,0.5134,5,0.0011
0.5,0.0,0,1.0,single,0.3,0.1,30,continuous,0.0,2879,2879,False,500,0.003539,0.4889,5,0.0011
0.5,0.0,0,1.0,single,0.3,0.1,30,continuous,0.0,3879,3879,False,500,0.002479,0.4887,5,0.0011
0.5,0.0,0,1.0,single,0.3,0.1,30,continuous,0.0,4879,4879,False,500,0.002856,0.4939,4,0.0011
0.5,0.0,0,1.0,single,0.3,0.1,30,continuous,0.0,5879,5879,False,500,0.006163,0.4969,5,0.0011
0.5,0.0,0,1.0,single,0.3,0.1,30,continuous,0.0,6879,6879,False,500,0.004704,0.4944,7,0.0011
0.5,0.0,0,1.0,single,0.3,0.1,30,continuous,0.0,7879,7879,False,500,0.003626,0.5092,5,0.0011
0.5,0.0,0,1.0,single,0.3,0.1,30,continuous,0.0,8879,8879,False,500,0.00782,0.4722,5,0.0011
0.5,0.0,0,1.0,single,0.3,0.1,30,continuous,0.0,9879,9879,False,500,0.004906,0.5017,3,0.0011
0.5,0.0,0,1.0,single,0.3,0.2,30,continuous,0.0,689,689,False,500,0.010395,0.4906,4,0.0011
0.5,0.0,0,1.0,single,0.3,0.2,30,continuous,0.0,1689,1689,False,500,0.009088,0.4739,3,0.0011
0.5,0.0,0,1.0,single,0.3,0.2,30,continuous,0.0,2689,2689,False,500,0.006395,0.4878,3,0.0011
