bias,bias_strength,n_broadcasters,broadcast_opinion,interaction_mode,confidence_threshold,converge_mult,grid_length,opinion_type,stubborn_fraction,seed,replication,converged,convergence_step,final_variance,final_mean,n_clusters,polarisation
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.3,8232,8232,False,500,0.078962,0.4945,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.3,9232,9232,False,500,0.069864,0.465,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,55,55,False,500,0.077934,0.4808,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,1055,1055,False,500,0.079393,0.5034,8,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,2055,2055,False,500,0.062703,0.5159,3,nan
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,3055,3055,False,500,0.060683,0.5335,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,4055,4055,False,500,0.074514,0.4552,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,5055,5055,False,500,0.062314,0.4838,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,6055,6055,False,500,0.090942,0.4389,4,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,7055,7055,False,500,0.061,0.5037,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,8055,8055,False,500,0.099314,0.5221,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,9055,9055,False,500,0.052588,0.4848,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.01,669,669,False,500,0.07636,0.5391,9,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.01,1669,1669,False,500,0.073077,0.4603,8,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.01,2669,2669,False,500,0.0861,0.5264,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.01,3669,3669,False,500,0.066591,0.486,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.01,4669,4669,False,500,0.07405,0.4664,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.01,5669,5669,False,500,0.071953,0.5147,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.01,6669,6669,False,500,0.059957,0.4571,4,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.01,7669,7669,False,500,0.074369,0.5044,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.01,8669,8669,False,500,0.060195,0.5165,8,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.01,9669,9669,False,500,0.048139,0.4446,8,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.05,421,421,False,500,0.066994,0.4523,4,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.05,1421,1421,False,500,0.055029,0.5132,8,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.05,2421,2421,False,500,0.078625,0.5055,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.05,3421,3421,False,500,0.041988,0.53,4,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.05,4421,4421,False,500,0.072911,0.4968,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.05,5421,5421,False,500,0.068063,0.4949,4,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.05,6421,6421,False,500,0.073618,0.5009,7,0.01
